service,service_call
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'Rohnert Park', 'date': '2019-03-13', 'subcategory': 'Country'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'Santa Rosa'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Sports', 'city_of_event': 'New York', 'date': '2019-03-10', 'subcategory': 'Baseball'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'Los Angeles', 'date': '2019-03-11', 'subcategory': 'Jazz'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'New York', 'date': '2019-03-14', 'subcategory': 'Pop'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Sports', 'city_of_event': 'New York', 'date': '2019-03-14'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Sports', 'city_of_event': 'Los Angeles', 'date': '2019-03-03', 'subcategory': 'American Football'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'Atlanta'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'Vancouver', 'date': '2019-03-14'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Sports', 'city_of_event': 'Phoenix', 'subcategory': 'Baseball'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Sports', 'city_of_event': 'Stanford', 'date': '2019-03-09', 'subcategory': 'American Football'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Sports', 'city_of_event': 'Philadelphia'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Sports', 'city_of_event': 'Chicago', 'date': '2019-03-06'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Sports', 'city_of_event': 'Los Angeles', 'date': '2019-03-06', 'subcategory': 'Basketball'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Sports', 'city_of_event': 'San Francisco', 'date': '2019-03-05'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'San Diego'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Sports', 'city_of_event': 'Atlanta', 'date': '2019-03-10'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'Berkeley'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Sports', 'city_of_event': 'Washington D.C.', 'subcategory': 'Baseball'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'New York', 'subcategory': 'Blues'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'Sacramento', 'subcategory': 'Electronica'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'Los Angeles', 'date': '2019-03-06'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Sports', 'city_of_event': 'Washington D.C.'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'Portland'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'Chicago'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'Chicago'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'New York', 'date': '2019-03-08', 'subcategory': 'Rock'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Sports', 'city_of_event': 'New York', 'date': '2019-03-02'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'Los Angeles'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Sports', 'city_of_event': 'Anaheim'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'New York', 'subcategory': 'Hip Hop'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Sports', 'city_of_event': 'Washington D.C.'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'London', 'date': '2019-03-12'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'Berkeley', 'subcategory': 'Blues'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Music', 'city_of_event': 'Phoenix'}}"
Events_1,"{'method': 'FindEvents', 'parameters': {'category': 'Sports', 'city_of_event': 'Portland', 'date': '2019-03-01'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Washington D.C.', 'date': '2019-03-09', 'event_name': 'Carbon Leaf', 'number_of_seats': '4'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-01', 'event_name': 'Mets Vs Braves', 'number_of_seats': '1'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Phoenix', 'date': '2019-03-10', 'event_name': 'Anberlin', 'number_of_seats': '3'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-10', 'event_name': 'Harlem Gospel Choir', 'number_of_seats': '3'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'San Francisco', 'date': '2019-03-13', 'event_name': 'Celine Dion', 'number_of_seats': '4'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Anaheim', 'date': '2019-03-08', 'event_name': 'Brown Sabbath', 'number_of_seats': '2'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-02', 'event_name': 'Americo', 'number_of_seats': '1'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Vancouver', 'date': '2019-03-03', 'event_name': 'Billy Idol', 'number_of_seats': '3'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'San Diego', 'date': '2019-03-13', 'event_name': 'Aly And Aj', 'number_of_seats': '4'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'San Diego', 'date': '2019-03-02', 'event_name': 'Padres Vs Brewers', 'number_of_seats': '3'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Stanford', 'date': '2019-03-08', 'event_name': 'Cardinal Vs Fighting Irish', 'number_of_seats': '3'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-14', 'event_name': 'Amber Run Brooklyn', 'number_of_seats': '1'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Phoenix', 'date': '2019-03-01', 'event_name': 'Arizona Vs La Dodgers', 'number_of_seats': '2'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-05', 'event_name': 'Amber Run Brooklyn', 'number_of_seats': '2'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Yountville', 'date': '2019-03-06', 'event_name': 'Todd Rundgren', 'number_of_seats': '4'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Los Angeles', 'date': '2019-03-02', 'event_name': 'Bill Callahan', 'number_of_seats': '1'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Phoenix', 'date': '2019-03-03', 'event_name': 'Anberlin', 'number_of_seats': '4'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-13', 'event_name': 'Mets Vs Braves', 'number_of_seats': '2'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Stanford', 'date': '2019-03-08', 'event_name': 'Cardinal Vs Fighting Irish', 'number_of_seats': '4'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Chicago', 'date': '2019-03-06', 'event_name': 'Cubs Vs Brewers', 'number_of_seats': '1'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Atlanta', 'date': '2019-03-01', 'event_name': 'Falcons Vs Jaguars', 'number_of_seats': '4'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Toronto', 'date': '2019-03-13', 'event_name': 'Blue Jays Vs Astros', 'number_of_seats': '2'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Atlanta', 'date': '2019-03-09', 'event_name': 'Falcons Vs Rams', 'number_of_seats': '1'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Toronto', 'date': '2019-03-08', 'event_name': 'Toronto Fc Vs Crew', 'number_of_seats': '3'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Los Angeles', 'date': '2019-03-02', 'event_name': 'Dodgers Vs Giants', 'number_of_seats': '4'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-02', 'event_name': 'Mets Vs Cubs', 'number_of_seats': '4'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Philadelphia', 'date': '2019-03-03', 'event_name': 'Don Broco', 'number_of_seats': '4'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Philadelphia', 'date': '2019-03-14', 'event_name': 'Eagles Vs Cowboys', 'number_of_seats': '4'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-09', 'event_name': 'Low', 'number_of_seats': '2'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'Phoenix', 'date': '2019-03-13', 'event_name': 'Diamondbacks Vs Brewers', 'number_of_seats': '1'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-06', 'event_name': 'Americo', 'number_of_seats': '3'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-14', 'event_name': 'Amber Run Brooklyn', 'number_of_seats': '2'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'San Diego', 'date': '2019-03-02', 'event_name': 'Padres Vs Brewers', 'number_of_seats': '2'}}"
Events_1,"{'method': 'BuyEventTickets', 'parameters': {'city_of_event': 'New York', 'date': '2019-03-14', 'event_name': 'Amber Run Brooklyn', 'number_of_seats': '2'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_date': '2019-03-11', 'pickup_location': 'Fresno Yosemite International Airport', 'pickup_time': '13:30', 'type': 'Full-size'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-13', 'pickup_date': '2019-03-10', 'pickup_location': 'Downtown Station', 'pickup_time': '18:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-13', 'pickup_date': '2019-03-09', 'pickup_location': 'Fresno Yosemite International Airport', 'pickup_time': '15:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-04', 'pickup_date': '2019-03-03', 'pickup_location': 'Santa Fe Depot', 'pickup_time': '18:00', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-12', 'pickup_date': '2019-03-08', 'pickup_location': 'LGB Airport', 'pickup_time': '15:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-10', 'pickup_date': '2019-03-09', 'pickup_location': 'LAX International Airport', 'pickup_time': '16:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_date': '2019-03-13', 'pickup_location': 'John Wayne Airport', 'pickup_time': '13:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_date': '2019-03-12', 'pickup_location': 'McCarran International Airport', 'pickup_time': '15:00', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-13', 'pickup_date': '2019-03-11', 'pickup_location': 'Union Station', 'pickup_time': '10:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-10', 'pickup_date': '2019-03-07', 'pickup_location': 'SFO International Airport', 'pickup_time': '18:30', 'type': 'Compact'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-13', 'pickup_date': '2019-03-12', 'pickup_location': 'LGB Airport', 'pickup_time': '16:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-13', 'pickup_date': '2019-03-08', 'pickup_location': 'Fresno Station', 'pickup_time': '18:00', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-10', 'pickup_date': '2019-03-09', 'pickup_location': 'LAX International Airport', 'pickup_time': '13:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-08', 'pickup_date': '2019-03-06', 'pickup_location': 'LAX International Airport', 'pickup_time': '15:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_date': '2019-03-10', 'pickup_location': 'Grand Central Station', 'pickup_time': '17:00', 'type': 'Full-size'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_date': '2019-03-08', 'pickup_location': 'Santa Fe Depot', 'pickup_time': '14:00', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-09', 'pickup_date': '2019-03-04', 'pickup_location': 'PDX International Airport', 'pickup_time': '09:00', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-10', 'pickup_date': '2019-03-06', 'pickup_location': 'McCarran International Airport', 'pickup_time': '17:00', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-13', 'pickup_date': '2019-03-11', 'pickup_location': 'SMF International Airport', 'pickup_time': '19:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-09', 'pickup_date': '2019-03-04', 'pickup_location': 'Dulles International Airport', 'pickup_time': '15:00', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_date': '2019-03-11', 'pickup_location': 'LAX International Airport', 'pickup_time': '16:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-06', 'pickup_date': '2019-03-03', 'pickup_location': 'Sacramento Valley Station', 'pickup_time': '12:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-13', 'pickup_date': '2019-03-08', 'pickup_location': 'Salesforce Transit Center', 'pickup_time': '13:30', 'type': 'Compact'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_date': '2019-03-12', 'pickup_location': 'PDX International Airport', 'pickup_time': '09:30', 'type': 'Full-size'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_date': '2019-03-09', 'pickup_location': 'SMF International Airport', 'pickup_time': '14:00', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_date': '2019-03-12', 'pickup_location': 'Salesforce Transit Center', 'pickup_time': '14:00', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-12', 'pickup_date': '2019-03-10', 'pickup_location': 'SMF International Airport', 'pickup_time': '14:00', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-07', 'pickup_date': '2019-03-05', 'pickup_location': 'McCarran International Airport', 'pickup_time': '15:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-13', 'pickup_date': '2019-03-12', 'pickup_location': 'LGB Airport', 'pickup_time': '17:00', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-13', 'pickup_date': '2019-03-11', 'pickup_location': 'Charles de Gaulle International Airport', 'pickup_time': '11:00', 'type': 'Compact'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_date': '2019-03-12', 'pickup_location': 'Fresno Yosemite International Airport', 'pickup_time': '15:30', 'type': 'Compact'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-12', 'pickup_date': '2019-03-09', 'pickup_location': 'SMF International Airport', 'pickup_time': '15:00', 'type': 'Compact'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-12', 'pickup_date': '2019-03-11', 'pickup_location': 'LAX International Airport', 'pickup_time': '15:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-12', 'pickup_date': '2019-03-09', 'pickup_location': 'McCarran International Airport', 'pickup_time': '12:00', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-13', 'pickup_date': '2019-03-11', 'pickup_location': 'SFO International Airport', 'pickup_time': '14:00', 'type': 'Compact'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-09', 'pickup_date': '2019-03-07', 'pickup_location': 'Seattle-Tacoma International Airport', 'pickup_time': '14:00', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_date': '2019-03-13', 'pickup_location': 'LGB Airport', 'pickup_time': '15:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-10', 'pickup_date': '2019-03-06', 'pickup_location': 'LAX International Airport', 'pickup_time': '14:00', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-13', 'pickup_date': '2019-03-11', 'pickup_location': 'Intercity Terminal', 'pickup_time': '19:30', 'type': 'Compact'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-12', 'pickup_date': '2019-03-10', 'pickup_location': 'John Wayne Airport', 'pickup_time': '15:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-11', 'pickup_date': '2019-03-05', 'pickup_location': 'King Street Station', 'pickup_time': '14:00', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-04', 'pickup_date': '2019-03-02', 'pickup_location': 'SFO International Airport', 'pickup_time': '10:30', 'type': 'Standard'}}"
Buses_1,"{'method': 'ReserveCar', 'parameters': {'dropoff_date': '2019-03-14', 'pickup_date': '2019-03-12', 'pickup_location': 'SMF International Airport', 'pickup_time': '14:00', 'type': 'Standard'}}"
